log2FoldChange	padj
Niben101Scf00876g00006	5.37126851680828	1.53719364231199e-42
Niben101Scf01005g00020	8.40252720407901	4.1694446356384e-07
Niben101Scf10330g02004	3.71085142769178	1.91890354966003e-42
Niben101Scf01486g04012	-5.36447009851462	2.50966197008109e-42
Niben101Scf10438g00010	8.39604104752956	1.72427707155181e-19
Niben101Scf09445g02005	8.39167698669861	1.27592879523451e-09
Niben101Scf10559g01042	5.93846195169695	3.72434120696621e-42
Niben101Scf01188g08016	8.38133145468996	5.86513900397249e-08
Niben101Scf17640g00003	4.54592700011474	3.89093064820954e-42
Niben101Scf07648g00006	-8.36365416647361	1.28798119029109e-07
Niben101Scf09203g00003	3.18219619390174	4.04536163903696e-42
Niben101Scf05824g00001	8.35570647299734	3.38369527454562e-18
Niben101Scf06538g02009	7.79777071232641	5.27064545311591e-42
Niben101Scf00662g04008	6.39116507300271	7.31353719684631e-42
Niben101Scf05867g02007	-8.35414972224129	2.83081490665531e-07
Niben101Scf07019g01004	2.99892736907963	7.61477576616243e-42
Niben101Scf14166g00013	8.34043044658345	8.24996225482715e-09
Niben101Scf03438g02001	8.33882173701611	1.85723276219274e-18
Niben101Scf07863g00029	5.58088569725864	1.03210482999541e-41
Niben101Scf01027g01002	8.33871529959005	1.49392387227279e-07
Niben101Scf05458g00003	4.49868164587966	1.60996946222897e-41
Niben101Scf08057g00006	4.93035808022169	3.07425223907839e-41
Niben101Scf28230g00019	-8.33805484366408	9.53268172862416e-13
Niben101Scf07586g00004	5.3769795501371	3.52065643430396e-41
Niben101Scf09325g05001	8.33760203441368	2.88487550973869e-09
Niben101Scf05938g01050	5.2511602464299	3.69455999660612e-41
Niben101Ctg15041g00004	4.93749619801853	4.18970769773635e-41
Niben101Scf01383g03012	-8.31291106646471	7.03813338213888e-06
Niben101Scf05617g00005	4.05198925790855	4.60623342317771e-41
Niben101Scf17164g00028	5.48866374914471	4.60623342317771e-41
Niben101Scf06860g00001	-8.30154226349887	0.0001914181174571
