log2FoldChange	padj
Niben101Scf04939g01006	13.127508787243	9.91651246077209e-25
Niben101Scf02636g05003	13.1029938026476	1.34526745318389e-19
Niben101Scf05565g02013	3.80445110622825	2.989819480359e-102
Niben101Scf05149g00006	6.62755888233542	5.14520570474488e-102
Niben101Scf11649g01009	13.04906511017	9.66169728471516e-58
Niben101Scf00063g08003	4.15930753542129	9.00500830802702e-102
Niben101Scf01696g06043	12.9961671352739	2.55073385992347e-18
Niben101Scf02790g05015	-3.43524972985628	1.51643692229148e-101
Niben101Scf04422g14001	12.9323447924016	1.82415954009039e-23
Niben101Scf00187g02037	12.9078206284874	1.55714247924425e-21
Niben101Scf02520g00006	5.05326898990002	6.73311013180518e-101
Niben101Scf08899g00008	8.5685509190764	1.19073141619631e-99
Niben101Scf28230g00019	-12.8914020747731	3.0974755062081e-19
Niben101Scf04973g02010	12.8714595528924	9.04434628482441e-20
Niben101Scf03026g01009	10.2372059302163	1.80224949765752e-99
Niben101Scf04950g07020	8.41624071414188	1.80224949765752e-99
Niben101Scf01094g03014	12.8235625614899	1.79435937331614e-21
Niben101Scf08167g02002	12.7954896436779	5.31093975589764e-16
Niben101Scf10330g02004	5.6706062124495	1.84884611741818e-99
Niben101Scf02749g01008	12.7924242770568	2.8050832259502e-38
Niben101Scf05617g00005	6.38485294873908	3.06017590427999e-99
Niben101Scf00944g01001	12.7865741863438	6.69586983338288e-09
Niben101Scf19517g00019	5.18477589760982	3.55205254888727e-99
Niben101Ctg09684g00002	12.7749574333117	4.401874251902e-22
Niben101Scf02513g04003	3.8400822938904	6.17369660845413e-99
Niben101Scf00369g02005	6.26794921033958	6.32456913880793e-98
Niben101Scf24496g01001	12.7564801815038	1.9170844460666e-24
Niben101Scf02639g03007	9.51953897669911	3.51097091718351e-97
Niben101Scf03952g03002	12.7343535950797	3.31123580885414e-12
Niben101Scf01239g02002	6.32843836105337	6.47738710834291e-97
Niben101Scf07355g02001	12.7135358957554	5.7886152616721e-19
Niben101Scf00211g00046	3.54693937952553	1.81443606617996e-96
Niben101Scf04362g07009	12.7044639029517	7.34329591114807e-23
Niben101Scf04626g00009	12.6907222120482	1.90681974858184e-39
Niben101Scf08613g02006	-6.76944655888754	1.01008650023968e-95
Niben101Scf02465g00004	8.05809110977818	1.08949883106847e-95
Niben101Scf37563g00006	-12.6440424073273	3.43266865612581e-21
Niben101Scf28250g00015	-12.6294166899089	3.11746359377727e-16
Niben101Scf35444g00004	7.65911543103599	1.89510568012246e-95
Niben101Scf01341g03006	-12.5833885600745	4.22194780008599e-14
Niben101Scf03292g03005	10.9838051885789	1.91957841495879e-93
Niben101Scf03185g01009	5.78418627135976	2.72714876305462e-93
Niben101Scf08390g03006	12.5331561729978	3.40102436854198e-18
Niben101Scf00262g05006	5.08867791929229	5.01015241937642e-93
Niben101Scf06245g01017	12.5103344668819	2.50326468906355e-38
Niben101Scf05206g02002	12.4827439024133	8.29883217017489e-09
Niben101Scf05618g02004	5.21952993539238	6.87857293435171e-93
Niben101Scf08422g00003	-8.04079084260541	1.06965520028338e-92
Niben101Scf08575g03004	12.4704966804251	1.46836642264492e-50
Niben101Scf02411g01001	9.95921109153451	1.14166209820792e-92
Niben101Scf07165g00009	12.4064777528792	4.44513915520724e-23
Niben101Scf02145g11008	12.4056004778761	1.36442623710641e-16
Niben101Scf02910g01040	-5.49892540721098	1.66731168427515e-92
Niben101Scf01494g15010	12.3810151173869	1.75477541863861e-16
Niben101Scf05368g06017	6.27026356346115	7.35535501318464e-92
Niben101Scf02093g00004	8.78035350560228	1.6190943439417e-91
Niben101Scf31270g00002	-12.3370674218879	3.33413433905697e-18
Niben101Scf02658g01008	7.50828282396115	3.90507141998018e-91
Niben101Scf01943g08004	6.49417553099492	5.60524128568593e-90
Niben101Scf04113g07011	-12.334468822096	2.76696111821745e-20
Niben101Scf04547g02001	12.2939886568341	8.0634527630924e-20
Niben101Scf08926g01025	7.00053727670834	1.03179390242203e-88
Niben101Scf00611g11029	12.2768670567379	1.84601459363151e-20
Niben101Scf05283g00016	7.19585598369284	1.15805253480486e-87
Niben101Scf09116g04022	4.43091925583454	2.55426204246962e-87
Niben101Scf11177g00001	12.2635254836975	1.68624936432033e-18
Niben101Scf04003g08001	6.94661940783759	5.75399909877151e-87
Niben101Scf13823g03007	-12.2602719682758	3.10691894941753e-10
Niben101Scf00675g03010	3.53773268533127	2.14205149059145e-86
Niben101Scf04424g00001	-12.2586096346324	3.30534940774049e-09
Niben101Scf04792g02004	-12.2567126383416	6.77423775742551e-16
Niben101Scf06757g00019	4.12605914864885	2.25515191263266e-86
Niben101Scf04717g02003	12.2329946004789	2.64169063681885e-79
Niben101Scf08533g02018	4.98699998051566	3.59800161404993e-86
Niben101Scf04318g01016	-8.23236343724387	7.78791217979939e-86
Niben101Scf16244g00001	12.2260508206005	2.72635359598614e-20
Niben101Scf01739g08010	12.1893726709739	2.96175967278104e-20
Niben101Scf04122g05014	5.64505343616664	1.24205453484626e-85
Niben101Scf03164g03009	12.1397942454056	1.66831575833446e-21
Niben101Scf04796g00025	4.10721232314081	2.88726894237297e-85
Niben101Scf02315g01009	5.77211290338619	3.50242129538338e-85
Niben101Scf05385g04008	12.1083590107779	8.065211693989e-20
Niben101Scf08020g05009	12.0677252843842	1.32856365014298e-31
Niben101Scf09203g00003	4.51799938352566	7.57024785996648e-85
Niben101Scf03029g01010	6.05062878988509	1.27703235718997e-84
Niben101Scf37066g00004	12.0665375022664	2.30303883616428e-07
Niben101Scf01413g05008	2.8490492698749	2.49447638450396e-84
Niben101Scf03961g00003	-12.0651529171677	1.91464894744097e-10
Niben101Scf05060g07008	12.0510659923098	9.74419545120263e-20
Niben101Scf07207g02004	5.39625773616168	2.98774863343476e-84
Niben101Scf01520g03002	-12.03609604468	1.9742209976856e-19
Niben101Scf09846g01010	5.1006345065771	3.58758773675948e-84
Niben101Scf02175g06008	12.0243501347206	3.76191090122448e-20
Niben101Scf06684g03003	8.39182951547655	5.62337246575555e-84
Niben101Scf01027g01002	12.000078118665	4.02631486192634e-15
Niben101Scf10488g01001	9.3521460088969	1.29645082752918e-83
Niben101Scf10336g01001	7.94468229984452	1.3496473522504e-83
Niben101Scf17204g01003	11.9930945042186	1.44687912901761e-15
Niben101Ctg06481g00003	11.9897704949594	1.70073796116159e-21
Niben101Scf07402g00014	3.53532207692033	1.53507709773564e-83
Niben101Scf02083g03005	-11.9757210876865	1.13612156591309e-09
Niben101Scf07623g01036	5.53143644927605	3.22013106060218e-83
Niben101Scf04779g01029	7.36979183521346	4.30484266366261e-83
Niben101Scf18731g00005	11.9488904469096	1.05440032365194e-22
Niben101Scf05166g02006	11.9029961964358	4.1897894370177e-21
Niben101Scf06009g00025	6.92635487523174	6.52550169913183e-83
Niben101Scf05029g02016	11.8996292386649	4.27428745462783e-19
Niben101Scf06200g00001	6.30606771391837	1.03203439905904e-82
Niben101Scf05348g04001	6.86611094767224	4.01275334511438e-82
Niben101Scf08921g01007	11.8959765446485	1.15018165688367e-14
Niben101Scf06256g01001	3.93876847284794	4.49968609860933e-82
Niben101Scf07945g02004	11.8883720671537	1.02279417297819e-12
Niben101Scf02513g08003	-8.71255920807586	1.4852215828641e-81
Niben101Scf06650g00006	11.8803026552889	6.49590688729906e-43
Niben101Scf01005g01015	11.8793451502582	5.96090261268495e-19
Niben101Scf08196g01007	4.94939626590032	5.40390462819156e-81
Niben101Scf01374g10002	6.25027261444701	5.94115600852228e-81
Niben101Scf02793g15017	11.8422603637985	2.50571705194212e-12
Niben101Scf00176g06015	-3.93980582997367	1.28931043217262e-80
Niben101Scf01825g04002	11.8167771701501	1.78416150432649e-16
Niben101Scf02819g00005	7.80738255688962	2.85128558369517e-80
Niben101Scf04133g02009	11.8129638351863	1.32761598331446e-18
Niben101Scf05245g02003	11.812343287855	2.87229612704992e-27
Niben101Scf15244g00001	4.37734111861645	4.50957581995357e-80
Niben101Scf01033g04008	11.7973035842594	1.67745444493313e-18
Niben101Scf27945g00015	5.13327751176052	1.02471070082123e-79
Niben101Scf04652g00007	6.65121885042856	1.10289290990997e-79
Niben101Scf06625g02005	11.7765528977553	1.01465281228303e-18
Niben101Scf00151g07004	11.7546022786422	1.19846956467991e-20
Niben101Scf03015g07008	5.18166443447404	1.21370640328981e-79
Niben101Scf00046g08005	8.63941330357492	1.25969538688052e-79
Niben101Scf00833g04004	11.7415866652764	2.82771350797216e-18
Niben101Scf03218g00007	11.7366185114979	1.08155676773114e-19
Niben101Scf00851g02011	11.7313377611913	4.71974365946141e-18
Niben101Scf02763g00016	6.76319779256189	3.74083159641079e-79
Niben101Scf00149g10020	11.6163463320104	5.54019984417666e-79
Niben101Scf11922g01018	11.7216813350064	8.44972749658015e-39
Niben101Scf07563g02008	11.7214761886167	5.42321179729116e-22
Niben101Scf19911g00001	7.85398315277827	5.83642161931937e-79
Niben101Ctg14305g00004	11.7007344447605	3.1813300484701e-19
Niben101Scf03930g00019	7.39202881904379	1.60494980268117e-78
Niben101Scf00712g02011	11.6587669824266	1.84513707986356e-29
Niben101Scf07000g01005	-7.48529335278151	1.65678527955946e-78
Niben101Scf03865g03002	11.6545611446869	5.22096740526878e-49
Niben101Scf05279g05006	7.52015548129739	1.76698836820903e-78
Niben101Scf02440g01036	5.38668240548843	3.73497514230024e-78
Niben101Scf02826g01005	11.6495945855063	6.36700615606491e-19
Niben101Scf01274g03003	11.6428268617614	8.1117731930028e-19
Niben101Scf08167g01005	9.32759652621541	6.00015808335528e-78
Niben101Scf01486g04012	-7.65886667821823	2.04054697405308e-77
Niben101Scf05438g05008	11.6348503739384	1.54038452692626e-13
Niben101Scf13308g00004	8.52715434805267	8.27223367812102e-77
Niben101Scf00870g13015	11.5967754693324	7.66054122762171e-19
Niben101Scf07242g07006	5.47466565800595	1.0172416047241e-76
Niben101Scf05133g06002	10.7874319357685	1.35133548674124e-76
Niben101Scf05694g00009	11.5854876232115	7.27131653184109e-29
Niben101Scf11288g02002	11.5682179813054	2.48487706352203e-17
Niben101Scf12382g00008	-7.73169867589786	2.97987095492451e-76
Niben101Scf07761g00005	11.5392077562232	5.30957557369351e-17
Niben101Scf07863g00029	7.46608938063639	3.6264467742048e-76
Niben101Ctg13610g00001	11.5350194066774	7.21157216844669e-16
Niben101Scf15077g00007	4.78569031705512	5.30849836463847e-76
Niben101Ctg16217g00002	6.71233729156368	5.47819746806234e-76
Niben101Scf06653g01004	11.5168882936134	1.52924897903412e-18
Niben101Scf01414g02009	11.4974365136392	8.52294200431905e-17
Niben101Scf06465g04003	-5.51510368578464	6.09285390044272e-76
Niben101Scf03861g00008	11.4808774345081	4.10558958617696e-58
Niben101Scf03885g10002	11.4045716948274	7.13216264773129e-76
Niben101Scf00819g08011	11.4783629078664	4.3288345196948e-09
Niben101Scf06926g00003	8.27505242443141	7.37829604265606e-76
Niben101Scf00163g19001	11.4534371194909	1.68752693694341e-11
Niben101Scf10613g00008	3.92815622855617	8.01371535772964e-76
Niben101Scf07382g01014	11.4420603926414	3.77644173101245e-16
Niben101Scf08057g00006	6.68887218368256	8.94792663782909e-76
Niben101Scf01587g01006	9.09561922682738	1.1862316360461e-75
Niben101Scf11922g01019	11.4337881005746	1.18923482771062e-48
Niben101Scf01020g01004	-11.4115758859835	1.38050849005595e-15
Niben101Scf01392g01001	4.99341007159099	1.5805969736016e-75
Niben101Scf01587g00006	11.4107165056607	1.94304144503508e-47
Niben101Scf02349g03002	6.34805309739568	1.98337824099417e-75
Niben101Scf01718g01010	-7.26156099016272	7.73656963409257e-75
Niben101Scf00474g13005	11.3985397344774	3.22075461775514e-14
Niben101Scf05901g01008	6.93044020427135	1.07929057808064e-74
Niben101Scf01691g01017	6.88240591260731	1.0996217690081e-74
Niben101Scf25043g00002	-11.3894290187161	2.1161987577426e-19
Niben101Scf00108g01009	-11.3797725617722	4.17257398058829e-09
Niben101Scf06876g01043	4.3178117565997	2.20786482858006e-74
Niben101Ctg16317g00001	-11.357695385436	6.17291705213956e-14
Niben101Scf12270g02002	9.61496671873101	2.24059013446742e-74
Niben101Scf03469g03002	5.17142773852981	2.74317788607431e-74
Niben101Scf12205g02009	11.3171850063115	5.06337552775778e-18
Niben101Scf00109g07005	11.30733348128	1.32505978315594e-30
Niben101Scf08767g00003	3.78329279062761	8.30200314928425e-74
Niben101Scf00994g00001	11.3026035166079	4.48549810769395e-17
Niben101Scf02569g03013	5.3993392585369	2.60520307402539e-73
Niben101Scf02222g00005	11.2970300822556	4.36044143512056e-62
Niben101Scf03446g04003	7.57638633155363	4.22987014663817e-73
Niben101Scf00063g13014	-8.45118614537644	4.29054714761303e-73
Niben101Scf01072g03004	11.2894817417539	9.66212731493996e-12
Niben101Scf03653g01026	3.28755812141784	4.30620574861377e-73
Niben101Scf14958g00043	11.2755648856536	8.4505420393979e-33
Niben101Scf00128g04006	11.2741312015314	1.31298127824725e-16
Niben101Scf02576g00011	-6.35827240596067	5.74170055352375e-73
Niben101Scf00439g10055	11.2733613089569	8.98782399921668e-18
Niben101Scf22432g00001	10.9508589853544	1.24636078033057e-72
Niben101Scf02145g09012	7.69725542748223	1.28551321142619e-72
Niben101Scf04403g00012	11.2667449033965	6.23628285399724e-18
Niben101Ctg15035g00004	10.133050946222	1.7883984376766e-72
Niben101Scf11953g00003	11.2586171140386	5.69508422997205e-16
Niben101Scf02819g00006	8.24641318996764	1.93910548544871e-72
Niben101Scf04411g03008	11.2559859106297	2.73671197654902e-10
Niben101Scf00662g04008	7.90036631470332	2.39441602161881e-72
Niben101Scf18667g01002	11.2534078824812	5.70754232922371e-28
Niben101Scf03400g02010	11.2481203731522	5.26316399784797e-18
Niben101Scf13926g01012	6.08001309514628	3.84421090535072e-72
Niben101Scf00876g00006	7.1906982595072	4.58441724493923e-72
Niben101Scf04030g01005	11.2470877227682	3.16866904295669e-13
Niben101Scf00132g02004	5.4018590399198	9.34871466689704e-72
Niben101Scf04362g07011	11.2443793313091	2.40132227379901e-31
Niben101Scf01526g04015	-11.2381973606047	4.01629783903282e-16
Niben101Scf02565g02003	5.77450281959044	9.48085835145509e-72
Niben101Scf00163g09011	11.2305899952994	3.43987748657808e-07
Niben101Scf18039g00002	7.25547585683578	1.04062407320656e-71
Niben101Scf02738g01010	11.2210991127476	0.000254159902956341
Niben101Scf10434g00017	3.60843404381543	1.05061546471231e-71
Niben101Scf01700g00004	11.205779764386	9.94897692197464e-17
Niben101Scf01719g08010	7.90466455625056	1.40728873674463e-71
Niben101Ctg14686g00002	11.1992793004479	5.18679897854428e-05
Niben101Scf03602g01007	8.01694045841467	1.88201402189286e-71
Niben101Scf02483g06003	3.92628759443494	1.95985626781711e-71
Niben101Scf04907g01013	5.55942779389575	4.70637286752836e-71
Niben101Scf09458g00011	11.1939561744543	3.20162169081176e-19
Niben101Scf03644g03019	-5.87597293014688	9.56673924958391e-71
Niben101Scf08381g02003	11.192968666951	2.61687794398919e-17
Niben101Scf01212g02011	11.1906323073799	9.84371860311063e-12
Niben101Scf04400g01006	5.61529760540289	1.00322748939768e-70
Niben101Scf00705g02004	11.1871512539729	3.19794926163326e-08
Niben101Scf02513g07008	-6.78842874083435	1.09781305721241e-70
Niben101Scf02411g01002	11.1742779427581	1.72096132990855e-18
Niben101Scf05619g00015	5.78798619503275	1.64836981781322e-70
Niben101Scf09445g02005	11.1673515473975	6.45955900602748e-17
Niben101Scf01696g06053	5.08692221891488	2.11939314789814e-70
Niben101Scf07488g01015	11.1656012487403	2.98696298379846e-29
Niben101Scf00579g00003	11.1506918580154	1.99577375466231e-16
Niben101Scf10222g04003	-7.72407779241477	2.47698061588885e-70
Niben101Scf04813g00014	-11.1324296157055	4.04665823857637e-21
Niben101Scf08777g05023	4.13927150332093	2.89742661260735e-70
Niben101Scf00279g01014	-11.1232517825931	7.75659639665702e-16
Niben101Scf04249g01001	2.98487651786889	3.09113221177814e-70
Niben101Scf08873g01009	6.71295699331396	4.86368249695679e-70
Niben101Scf18774g02001	11.1225724271099	1.84170178778049e-16
Niben101Scf00069g02013	5.02222797090502	7.33833940934878e-70
Niben101Scf03147g10001	11.1199892041174	7.97575927357784e-18
Niben101Scf00905g04003	5.82949590621807	1.29765006688504e-69
Niben101Scf09512g03008	11.0962003077672	1.46647522957623e-14
Niben101Scf00885g15006	11.0743100475171	9.42492593897645e-14
Niben101Scf01764g02032	7.6226945536286	3.64031407752482e-69
Niben101Scf02128g00028	-6.19374686388145	4.08213720815463e-69
Niben101Scf20576g01017	11.0725138904459	5.36782700365316e-12
Niben101Scf01633g00031	3.01633521902735	4.09379843905777e-69
Niben101Scf06570g04006	11.0698368053171	4.23009071409627e-18
Niben101Scf03277g01003	-11.0673490353653	1.00664268359843e-17
Niben101Scf04301g02007	-2.51814459801954	4.24722016124419e-69
Niben101Scf02537g18002	11.0520543190139	5.9860111169792e-12
Niben101Scf04869g03002	7.80265513823497	5.20647614316092e-69
Niben101Scf00063g14001	5.71242482580198	5.91615639124451e-69
Niben101Scf05928g03007	11.04796519454	3.17597150003454e-33
Niben101Scf01148g00007	4.02345167482753	6.5098111665445e-69
Niben101Scf02694g06025	11.0353092586907	4.34056109594931e-16
Niben101Scf08767g00001	4.83471356342873	7.65927488864222e-69
Niben101Scf15920g00003	11.0316278784903	3.18962566520706e-31
Niben101Scf00231g07029	11.0302632870966	1.83046832933605e-15
Niben101Scf04096g03009	3.18381938883555	9.67243198519554e-69
Niben101Scf03766g07024	9.17558650777094	2.33703070571013e-68
Niben101Scf06822g02009	11.0246742728509	3.90375928662976e-17
Niben101Scf00700g00005	11.0124255164971	1.70798317671551e-30
Niben101Scf10015g09021	8.55310821731159	2.44507405989288e-68
Niben101Scf02351g08011	-4.93453799162595	3.6446452439068e-68
Niben101Scf17513g00002	-10.9931702681634	3.41237980138756e-17
Niben101Scf08111g02011	6.33803256304057	6.56412544575154e-68
Niben101Scf03029g01012	6.17830601185115	6.79913968971822e-68
Niben101Scf08947g01011	10.9802229176604	9.39726332307041e-16
Niben101Scf07757g00006	5.55701441797504	7.96152698033911e-68
Niben101Scf08341g08001	10.9761876902798	4.71434759775143e-17
Niben101Scf03096g01022	10.9660124411039	9.19615473511131e-18
Niben101Scf06280g06001	7.19043277702735	9.38067148821597e-68
Niben101Scf01746g03002	4.25414742226031	1.2758540892102e-67
Niben101Scf05453g00017	10.9654873401385	6.0054970002209e-34
Niben101Scf04098g00003	10.963063782086	2.33414470998641e-16
Niben101Scf08510g01006	5.7182557345944	1.37870586466199e-67
Niben101Scf00406g03001	-7.46784697364786	1.8994237315779e-67
Niben101Scf09225g04003	10.9550356020102	4.2581503122008e-15
Niben101Scf02175g06018	10.9527721409468	2.68368704170933e-11
Niben101Scf06218g01003	6.36478165756172	2.15692317075652e-67
Niben101Scf03015g03010	4.85860578074472	2.48870908863841e-67
Niben101Scf07322g00013	10.9509315948411	1.58715120851582e-11
Niben101Scf06678g04009	-6.49779714296118	2.51098574656447e-67
Niben101Scf00927g08001	-5.76386965425383	7.02436633353453e-67
Niben101Scf10749g01006	-10.9508494170568	6.32176417016339e-16
Niben101Scf01426g00005	8.30873089796939	8.83876253179219e-67
Niben101Scf13429g04020	10.9339206530606	2.5102198920487e-14
Niben101Scf03926g00001	-4.51618689580597	9.43372712833523e-67
Niben101Scf13776g00009	10.920126284093	2.14091491903511e-15
Niben101Scf01704g00002	6.22461398613671	1.78222860999129e-66
Niben101Scf07245g00001	10.9191465005823	6.02814397238755e-40
Niben101Scf03600g01010	10.8973337095884	1.15965535624562e-41
Niben101Scf06583g03008	9.95265976185259	2.09218478279691e-66
Niben101Scf01143g09001	6.55544264127032	3.27695974381559e-66
Niben101Scf14805g02006	-10.8967355195273	1.30682092736057e-10
Niben101Scf01685g12005	-9.78569539898596	3.70165506530958e-66
Niben101Scf06424g02024	10.8963738240437	6.41985821913144e-52
Niben101Scf00240g01002	10.8726984117401	4.12668324233036e-14
Niben101Scf03987g02003	5.62698876802575	3.99308513994003e-66
Niben101Scf00165g04007	10.8643620843381	2.32925038801037e-15
Niben101Scf02979g01007	-5.47339139763076	4.19799017057385e-66
Niben101Scf07663g00007	-10.8612549848026	1.91175233425525e-15
Niben101Scf03438g02001	10.8541894040039	3.060022259898e-14
Niben101Scf08804g01009	4.66964952111688	6.48562185759126e-66
Niben101Scf01189g04025	8.52737416768831	6.69424712513648e-66
Niben101Scf23800g00001	10.8485094004888	2.17055967255789e-23
Niben101Scf02622g07001	7.05994743585593	1.20105066800965e-65
Niben101Scf02858g02013	-10.8466463532713	2.03673720383881e-12
Niben101Scf03020g00009	10.8343074883653	3.31704188151629e-13
Niben101Scf03422g04036	8.61430738400126	1.41978451332287e-65
Niben101Scf03062g02008	5.13855685560543	1.43918759119167e-65
Niben101Scf08020g05010	10.8314844460893	1.01507860902916e-15
Niben101Scf03461g01006	6.61530211218878	1.64599351889383e-65
Niben101Scf07298g00006	3.98923411101158	2.17090845747218e-65
Niben101Scf08020g01008	10.816971485874	8.34660720394928e-09
Niben101Scf03170g04002	10.8134661842392	2.07916519301604e-20
Niben101Scf05749g02030	4.7085763191583	3.01061966580232e-65
Niben101Scf00961g04012	4.90733732735877	3.54689670174404e-65
Niben101Scf04411g03009	10.8128589046935	3.52691750918588e-25
Niben101Scf02486g01010	10.8098663370691	1.19887486169916e-13
Niben101Scf16022g04010	6.7761119123224	3.77803655597835e-65
Niben101Scf05755g02010	10.806028448051	8.90626387073978e-14
Niben101Scf11812g00029	-3.046049417345	7.29626178566674e-65
Niben101Scf07883g04010	10.8018276942932	5.12325906211918e-16
Niben101Scf10412g02017	5.74159345413273	7.35925709676289e-65
Niben101Scf02979g04005	10.8010625796114	4.67532934833133e-15
Niben101Scf07470g00005	6.47419274782323	1.3482400442049e-64
Niben101Scf02838g07002	6.9810003376128	1.42444043642757e-64
